Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
347,7264308,0,0,-6355042,-556784,0,-352482,0
348,6148836,0,0,-4281201,-428685,0,-1438951,0
349,2729183,0,0,-4088405,-203877,0,1563099,0
350,2904158,0,0,-241713,-251134,0,-2411310,0
351,15244065,0,0,-521670,-1491123,0,-13231272,0
352,15933425,0,0,-650847,-2669262,0,-12613315,0
353,283413,0,0,-1505948,-45928,0,1268463,0
354,2168073,0,0,-12112226,-123621,0,10067775,0
355,1177071,0,0,-16963355,-51302,0,15837586,0
356,8195330,0,0,-7217769,-565418,0,-412142,0
357,4752126,0,0,-6610068,-300985,0,2158927,0
358,2909254,0,0,-2635526,-168935,0,-104793,0
359,534845,0,0,-495535,-20045,0,-19265,0
360,0,0,0,0,0,0,0,0
361,0,0,0,-124059,0,0,124059,0
362,11367729,0,0,-1051071,-954498,0,-9362160,0
363,15558372,0,0,-415797,-2021992,0,-13120583,0
364,11646816,0,0,-624697,-2422301,0,-8599819,0
365,15986196,0,0,-1191099,-7358067,0,-7437030,0
366,9670251,0,0,-13911730,-2666538,0,6908017,0
367,1215422,0,0,-18716760,-73811,0,17575149,0
368,849897,0,0,-13120498,-46527,0,12317128,0
369,3659122,0,0,-5208288,-170130,0,1719297,0
370,0,0,0,0,0,0,0,0
371,3646518,0,0,-3182259,-287626,0,-176633,0
372,9361113,0,0,-7963961,-730524,0,-666628,0
373,14670671,0,0,-4196558,-1214953,0,-9259160,0
374,6118191,0,0,-2273356,-525203,0,-3319632,0
375,27661013,0,0,-402466,-5970147,0,-21288399,0
376,11178977,0,0,-830027,-5902413,0,-4446537,0
377,3106930,0,0,-1401296,-1459834,0,-245800,0
378,5951578,0,0,-13663877,-557380,0,8269678,0
379,7108643,0,0,-16162803,-516878,0,9571038,0
380,4815593,0,0,-18753817,-352483,0,14290707,0
381,8312436,0,0,-13735818,-550379,0,5973761,0
382,2025260,0,0,-2967844,-123685,0,1066269,0
383,988844,0,0,-910679,-37059,0,-41106,0
384,878538,0,0,-791308,-50710,0,-36520,0
385,875580,0,0,-1105128,-41535,0,271082,0
386,8782334,0,0,-2550418,-708339,0,-5523577,0
387,33791667,0,0,-304762,-5744969,0,-27741936,0
388,22613174,0,0,-784195,-13047305,0,-8781674,0
389,11851133,0,0,-1292118,-7441721,0,-3117293,0
390,19149931,0,0,-8495921,-10941057,0,287048,0
391,3008391,0,0,-17518889,-157080,0,14667578,0
392,6649291,0,0,-20887209,-426462,0,14664380,0
393,4678892,0,0,-15248634,-294162,0,10863904,0
394,0,0,0,-3934325,0,0,3934325,0
395,2557434,0,0,-2462724,-161013,0,66303,0
396,4899741,0,0,-3391055,-388701,0,-1119985,0
397,1978258,0,0,-3093805,-104147,0,1219694,0
398,6303012,0,0,-2277690,-496524,0,-3528797,0
399,13221496,0,0,-361647,-1269124,0,-11590725,0
400,24002398,230488,0,-626122,-5284578,0,-18322186,0
401,11111428,820117,0,-1100576,-5998260,0,-4832710,0
402,13891063,1861279,0,-10399466,-5902180,0,549304,0
403,5604880,0,0,-16909187,-506667,0,11810974,0
404,3335430,0,0,-21672439,-268478,0,18605487,0
405,0,0,0,-7891125,0,0,7891125,0
406,0,0,0,-36642,0,0,36642,0
407,1624499,0,0,-1467497,-85440,0,-71562,0
408,692616,0,0,-619684,-42421,0,-30511,0
409,2270285,0,0,-1707556,-142144,0,-420584,0
410,30781119,0,0,-2454086,-3599847,0,-24727187,0
411,33611281,0,0,-403959,-16079178,0,-17128144,0
412,6618307,0,0,-705428,-4705572,0,-1207307,0
413,35781727,0,0,-893803,-28221529,0,-6666395,0
414,14744926,0,0,-11077830,-5456590,0,1789494,0
415,7855219,0,0,-18274993,-1862869,0,12282643,0
416,974554,0,0,-20815463,-44862,0,19885772,0
417,0,0,0,-12462385,0,0,12462385,0
418,862350,0,0,-4084567,-32319,0,3254536,0
419,3068322,0,0,-2915990,-244332,0,92000,0
420,4100609,0,0,-2660454,-329824,0,-1110331,0
