               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
 399                0.00                0.00                0.00          2139119.76                0.00                0.00
 400                0.00                0.00                0.00          3749556.18                0.00                0.00
 401                0.00                0.00                0.00          6794675.83                0.00                0.00
 402                0.00                0.00                0.00         12822679.38                0.00                0.00
 403                0.00                0.00                0.00         20507806.62                0.00                0.00
 404                0.00                0.00                0.00         15020606.78                0.00                0.00
 405                0.00                0.00                0.00                0.00                0.00                0.00
 406                0.00                0.00                0.00                0.00                0.00                0.00
 407                0.00                0.00                0.00          1563617.27                0.00                0.00
 408                0.00                0.00                0.00           655732.56                0.00                0.00
 409                0.00                0.00                0.00          1740411.28                0.00                0.00
 410                0.00                0.00                0.00          4065399.73                0.00                0.00
 411                0.00                0.00                0.00          2427138.66                0.00                0.00
 412                0.00                0.00                0.00          4534459.70                0.00                0.00
 413                0.00                0.00                0.00          5427265.09                0.00                0.00
 414                0.00                0.00                0.00         13641189.76                0.00                0.00
 415                0.00                0.00                0.00         22261438.03                0.00                0.00
 416                0.00                0.00                0.00         20317612.42                0.00                0.00
 417                0.00                0.00                0.00          3642513.02                0.00                0.00
 418                0.00                0.00                0.00           830031.22                0.00                0.00
 419                0.00                0.00                0.00          2841276.01                0.00                0.00
 420                0.00                0.00                0.00          2801643.95                0.00                0.00
