Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
304,42330988,0,0,-3745460,-28459005,0,-10126524,0
305,9149336,0,0,-6810496,-2939892,0,601052,0
306,29768289,0,0,-13221245,-21237629,0,4690585,0
307,7533512,0,0,-23124607,-487611,0,16078706,0
308,6124661,0,0,-20231536,-364439,0,14471314,0
309,2190142,0,0,-7421068,-102283,0,5333209,0
310,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,40429130,0,0,-5514170,-6057507,0,-28857453,0
314,11164614,0,0,-6274105,-2537514,0,-2352995,0
315,20064140,0,0,-2388247,-9799211,0,-7876681,0
316,37395714,0,0,-2755820,-33253056,0,-1386839,0
317,37867896,0,0,-6635516,-31178970,0,-53409,0
318,11660911,0,0,-12503277,-780640,0,1623006,0
319,11349354,0,0,-19564676,-738291,0,8953613,0
320,3030839,0,0,-24505302,-192028,0,21666492,0
321,2612140,0,0,-10751023,-145384,0,8284267,0
322,0,0,0,0,0,0,0,0
323,3609679,0,0,-3394270,-215409,0,0,0
324,801024,0,0,-771004,-30020,0,0,0
325,1844315,0,0,-1707795,-136520,0,0,0
326,14003986,0,0,-4182763,-1092190,0,-8729032,0
327,3762448,0,0,-2938895,-306513,0,-517040,0
328,10275035,0,0,-4075152,-854595,0,-5345288,0
329,2674408,0,0,-8267309,-166275,0,5759176,0
330,11845404,0,0,-14082060,-763928,0,3000584,0
331,11746338,0,0,-16764210,-766976,0,5784848,0
332,13858377,0,0,-12722112,-896785,0,-239480,0
333,301869,0,0,-576788,-11313,0,286233,0
334,1460095,0,0,-1390094,-70001,0,0,0
335,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
337,2908612,0,0,-2755037,-153575,0,0,0
338,16401213,0,0,-1143005,-1437601,0,-13820607,0
339,17127778,0,0,-2939506,-2814302,0,-11373970,0
340,11660808,0,0,-4710704,-3262225,0,-3687879,0
341,31111816,0,0,-5900717,-13859046,0,-11352054,0
342,6448462,0,0,-13870153,-370117,0,7791807,0
343,7882492,0,0,-19890368,-457368,0,12465244,0
344,7886695,0,0,-21296573,-441304,0,13851182,0
345,0,0,0,-6126276,0,0,6126276,0
346,0,0,0,0,0,0,0,0
347,7264308,0,0,-6762794,-501514,0,0,0
348,6148836,0,0,-4665850,-383636,0,-1099351,0
349,2729183,0,0,-3646617,-181917,0,1099351,0
350,2904158,0,0,-470133,-247996,0,-2186029,0
351,15244065,0,0,-3208298,-1338754,0,-10697013,0
352,15933425,0,0,-3894319,-1989517,0,-10049588,0
353,283413,0,0,-9751392,-10622,0,9478601,0
354,2168073,0,0,-14256740,-104662,0,12193330,0
355,1177071,0,0,-2393657,-44113,0,1260700,0
356,8195330,0,0,-5995589,-501885,0,-1697856,0
357,4752126,0,0,-6181598,-268384,0,1697856,0
358,2909254,0,0,-2783411,-125843,0,0,0
359,534845,0,0,-514801,-20045,0,0,0
360,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0
362,11367729,0,0,-2498263,-931746,0,-7937720,0
363,15558372,0,0,-2529482,-1514232,0,-11514658,0
364,11646816,0,0,-3794116,-2260686,0,-5592014,0
365,15986196,0,0,-7422759,-4778157,0,-3785280,0
366,9670251,0,0,-17182406,-752251,0,8264406,0
367,1215422,0,0,-20691940,-60520,0,19537038,0
368,849897,0,0,-1846273,-31852,0,1028228,0
369,3659122,0,0,-3521988,-137134,0,0,0
370,0,0,0,0,0,0,0,0
371,3646518,0,0,-3381265,-265253,0,0,0
372,9361113,0,0,-8684556,-676557,0,0,0
373,14670671,0,0,-4264912,-1176582,0,-9229177,0
374,6118191,0,0,-5027520,-456055,0,-634617,0
375,27661013,0,0,-2490753,-5544804,0,-19625455,0
376,11178977,0,0,-5306439,-4166313,0,-1706225,0
377,3106930,0,0,-9052945,-250767,0,6196783,0
378,5951578,0,0,-16540123,-447677,0,11036222,0
379,7108643,0,0,-17059083,-390611,0,10341051,0
380,4815593,0,0,-8108871,-328141,0,3621419,0
381,8312436,0,0,-7827053,-485383,0,0,0
382,2025260,0,0,-1921750,-103510,0,0,0
383,988844,0,0,-951785,-37059,0,0,0
384,878538,0,0,-837797,-40742,0,0,0
385,875580,0,0,-842766,-32814,0,0,0
386,8782334,0,0,-5308376,-672876,0,-2801081,0
387,33791667,0,0,-1797123,-5698440,0,-26296103,0
388,22613174,0,0,-4765070,-10664997,0,-7183107,0
389,11851133,0,0,-7978139,-1327936,0,-2545057,0
390,19149931,0,0,-10470420,-10613899,0,1934389,0
391,3008391,0,0,-21108355,-112746,0,18212711,0
392,6649291,0,0,-20534612,-348429,0,14233750,0
393,4678892,0,0,-8876541,-246851,0,4444499,0
394,0,0,0,0,0,0,0,0
395,2557434,0,0,-2418739,-138695,0,0,0
396,4899741,0,0,-3934300,-363484,0,-601957,0
397,1978258,0,0,-2491381,-88835,0,601957,0
398,6303012,0,0,-4864960,-468830,0,-969222,0
399,13221496,0,0,-2139120,-1118337,0,-9964039,0
400,24002398,0,0,-3749556,-4086285,0,-16166557,0
401,11111428,0,0,-6794676,-2643565,0,-1673188,0
402,13891063,0,0,-12822679,-2561461,0,1493078,0
403,5604880,0,0,-20507807,-440222,0,15343149,0
404,3335430,0,0,-15020607,-251603,0,11936779,0
405,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0
407,1624499,0,0,-1563617,-60882,0,0,0
408,692616,0,0,-655733,-36884,0,0,0
409,2270285,0,0,-1740411,-122291,0,-407582,0
410,30781119,0,0,-4065400,-3459446,0,-23256273,0
411,33611281,0,0,-2427139,-15326312,0,-15857830,0
412,6618307,0,0,-4534460,-4139438,0,2055591,0
413,35781727,0,0,-5427265,-27697950,0,-2656512,0
414,14744926,0,0,-13641190,-3038402,0,1934666,0
415,7855219,0,0,-22261438,-759627,0,15165846,0
416,974554,0,0,-20317612,-36524,0,19379582,0
417,0,0,0,-3642513,0,0,3642513,0
418,862350,0,0,-830031,-32319,0,0,0
419,3068322,0,0,-2841276,-227046,0,0,0
420,4100609,0,0,-2801644,-308915,0,-990051,0
