"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,39,88805302,0,35790144.25,0,17564033.1562,0,412881928,555041368,75196863,0,49774356.5,3771918.125,0,14878469.2188,412030188,555651860,-610492,-0.09
31,40,73082010,0,36460015.75,0,28033482.8438,0,432614328,570189864,83429649,0,41240979.5,4303878.875,0,14776638.7812,426994580,570745708,-555844,-0.01
28,41,89730534,0,37853184.25,0,17608833.1562,0,435435912,580628440,76876127,0,49774356.5,3961811.625,0,14882167.2188,435783148,581277588,-649148,-0.09
31,42,73954618,0,38744095.75,0,28174966.8438,0,460357496,601231144,85685041,0,41807107.5,4521186.375,0,15185512.7812,454645012,601843820,-612676,-0.02
30,43,92925158,0,41091024.25,0,17648433.1562,0,461025416,612690136,78899279,0,53425420.5,4170607.625,0,16266623.2188,460666028,613427988,-737852,-0.09
31,44,76741626,0,42089863.75,0,28527994.8438,0,489616760,636976168,87978545,0,46933451.5,4731070.375,0,16812966.7812,481225428,637681388,-705220,-0.03
30,45,103940246,0,41604864.25,0,18143913.1562,0,477732680,641421784,78970255,0,61131644.5,4348317.625,0,18604209.2188,479135212,642189716,-767932,-0.09
31,46,90715002,0,42620831.75,0,29319238.8438,0,497525560,660180520,88001745,0,58741123.5,4746241.375,0,19454258.7812,489965972,660909292,-728772,-0.02
31,47,115174294,0,41604864.25,0,18870553.1562,0,482135048,657784920,79002479,0,70825388.5,4352251.625,0,20369409.2188,484007788,658557460,-772540,-0.09
30,48,95493258,0,42620831.75,0,29829718.8438,0,500876024,668819624,89685825,0,60671931.5,4751977.375,0,20604010.7812,493836884,669550572,-730948,-0.02
31,49,118002678,0,43888944.25,0,19015013.1562,0,486664200,667571032,82945759,0,71243668.5,4374910.625,0,21107161.2188,488673388,668344980,-773948,-0.09
30,50,96750762,0,44831231.75,0,31756558.8438,0,507316600,680655016,95366881,0,60671931.5,4834424.375,0,20605134.7812,499908372,681386604,-731588,-0.02
31,51,118842854,0,46173024.25,0,20595269.1562,0,500798024,686409304,91281871,0,71243668.5,4486830.625,0,21108649.2188,499067244,687188372,-779068,-0.09
31,52,99314826,0,47115311.75,0,60945226.8438,0,554114104,761489320,140339729,0,60671931.5,5943167.375,0,20605594.7812,534704084,762264428,-775108,-0.02
