Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
340,11660808,0,0,-743953,-6641856,0,-4274999,0
341,31111816,0,0,-978944,-24642833,0,-5490039,0
342,6448462,0,0,-7905461,-2126039,0,3583038,0
343,7882492,174942,95761,-13137919,-2010884,0,6995608,0
344,7886695,6570918,7486323,-23511325,-927663,0,2495052,0
345,0,10954979,12582646,-27924184,-1662628,0,6049186,0
346,0,6432892,7875723,-15684514,-1443699,0,2819599,0
347,7264308,2611061,6159261,-12154493,-2469191,0,-1410947,0
348,6148836,2354327,1066183,-8184622,-2191526,0,806801,0
349,2729183,1162113,423814,-5743634,-1053571,0,2482095,0
350,2904158,0,0,-1278671,-910847,0,-714640,0
351,15244065,0,0,-521670,-6237123,0,-8485272,0
352,15933425,0,0,-650847,-8391188,0,-6891389,0
353,283413,0,0,-1505948,-140602,0,1363136,0
354,2168073,21742,189469,-8444438,-585181,0,6650334,0
355,1177071,3066364,3998332,-14528941,-106396,0,6393570,0
356,8195330,6939691,7967811,-19581686,-1747578,0,-1773568,0
357,4752126,8417586,11183113,-23884956,-2225027,0,1757157,0
358,2909254,2185677,10029455,-15768842,-1057060,0,1701516,0
359,534845,1239119,7774405,-9341600,-763727,0,556958,0
360,0,1028130,2053196,-6041928,-443725,0,3404327,0
361,0,999743,511992,-3864679,-162505,0,2515450,0
362,11367729,0,0,-1397226,-2727333,0,-7243170,0
363,15558372,0,0,-415797,-6749458,0,-8393117,0
364,11646816,0,0,-624697,-5642088,0,-5380031,0
365,15986196,0,0,-1191099,-9837126,0,-4957971,0
366,9670251,13001,86920,-9778782,-4618213,0,4626822,0
367,1215422,2786526,3312890,-15184549,-73903,0,7943615,0
368,849897,9410536,10845107,-25047179,-918566,0,4860205,0
369,3659122,6141820,12662151,-24827561,-1180854,0,3545322,0
370,0,1323425,10795793,-13728631,-603371,0,2212783,0
371,3646518,1130775,5940203,-9354245,-865640,0,-497612,0
372,9361113,323224,186478,-8068194,-1767652,0,-34969,0
373,14670671,379145,113635,-4924410,-3732541,0,-6506500,0
374,6118191,0,0,-1718078,-1890881,0,-2509232,0
375,27661013,0,0,-402466,-13983297,0,-13275249,0
376,11178977,0,0,-830027,-8247959,0,-2100991,0
377,3106930,0,0,-1401296,-2088815,0,383181,0
378,5951578,2736,40649,-9659593,-1976773,0,5641403,0
379,7108643,942159,1011323,-12909817,-1317909,0,5165601,0
380,4815593,7288702,7394036,-22958149,-1152036,0,4611855,0
381,8312436,8099507,8113209,-26045360,-2237517,0,3757725,0
382,2025260,0,6238272,-15627590,-223408,0,7587467,0
383,988844,0,3672680,-7507972,-118966,0,2965413,0
384,878538,0,881083,-3291047,-98818,0,1630243,0
385,875580,0,264589,-2222674,-49723,0,1132228,0
386,8782334,0,0,-1912591,-1542300,0,-5327442,0
387,33791667,0,0,-304762,-12794914,0,-20691991,0
388,22613174,0,0,-784195,-15977949,0,-5851030,0
389,11851133,0,0,-1292118,-8671432,0,-1887583,0
390,19149931,0,0,-6071494,-13765084,0,686648,0
391,3008391,571050,559438,-14142601,-421165,0,10424888,0
392,6649291,7369334,8869710,-25152668,-921513,0,3185846,0
393,4678892,8284055,9933738,-25365920,-1492984,0,3962220,0
394,0,7099899,8499239,-17407739,-1267913,0,3076514,0
395,2557434,2998620,5799074,-10748512,-915318,0,308701,0
396,4899741,2624332,1058558,-7774458,-1739974,0,931800,0
397,1978258,898282,346531,-5063879,-587226,0,2428033,0
398,6303012,0,0,-1829197,-1597249,0,-2876565,0
399,13221496,0,0,-361647,-5576291,0,-7283558,0
400,24002398,230488,0,-626122,-12877430,0,-10729334,0
401,11111428,820117,0,-1100576,-7992055,0,-2838914,0
402,13891063,1861576,11524,-7309543,-9082690,0,628071,0
403,5604880,264444,252616,-13373697,-1530974,0,8782730,0
404,3335430,8700371,10014794,-26816267,-765152,0,5530823,0
405,0,10216655,11770897,-26560906,-1389796,0,5963150,0
406,0,6298602,7725710,-14895473,-1109682,0,1980843,0
407,1624499,3510635,5235304,-10662234,-660414,0,952210,0
408,692616,2893743,993077,-6999257,-437717,0,2857538,0
409,2270285,1199383,379495,-4545658,-457460,0,1153956,0
410,30781119,0,0,-1764849,-10847480,0,-18168790,0
411,33611281,0,0,-403959,-22441393,0,-10765929,0
412,6618307,0,0,-705428,-5592029,0,-320850,0
413,35781727,0,0,-893803,-32542201,0,-2345723,0
414,14744926,0,0,-7811425,-8176607,0,1243105,0
415,7855219,119798,71203,-14443931,-3072801,0,9470512,0
416,974554,8472453,9667225,-25646641,-376692,0,6909102,0
417,0,10882434,12504620,-26106467,-1571396,0,4290808,0
418,862350,6902849,7678872,-15379516,-1553934,0,1489380,0
419,3068322,3968838,6315404,-11301269,-1582805,0,-468492,0
420,4100609,2999603,1116519,-7750918,-1494155,0,1028341,0
