"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
30,362,866552438,0,321877727.75,0,690048977.1875,0,4435289233,6313767494,852171250,0,431003601.9375,90036109.5312,0,18325510.4688,4927232914,6318767878,-5000384,-2.77555756156289e-17
31,363,922664330,0,316652128.25,0,792018478.8125,0,4320349039,6351685050,926761870,0,481707630.0625,92575154.4688,0,18696665.5312,4838045806,6357788922,-6103872,-0.09
31,364,867232502,0,324161311.75,0,695247057.1875,0,4461265041,6347904582,864243826,0,431003601.9375,90226237.5312,0,18325510.4688,4949107602,6352904966,-5000384,-2.77555756156289e-17
28,365,923092618,0,318714720.25,0,802068014.8125,0,4343542639,6387419578,935888910,0,481707630.0625,93011362.4688,0,18696885.5312,4864283758,6393591034,-6171456,-0.09
31,366,869188982,0,326444895.75,0,698096081.1875,0,4485219473,6378948166,865911410,0,431219857.9375,90613373.5312,0,18326078.4688,4977871762,6383940358,-4992192,-2.77555756156289e-17
30,367,925457418,0,321951840.25,0,802129454.8125,0,4371707759,6421247418,938257550,0,485085870.0625,93319346.4688,0,18754665.5312,4891983982,6427403514,-6156096,-0.09
31,368,874384374,0,329789919.75,0,698139729.1875,0,4512979089,6415291974,866845938,0,437507473.9375,90890509.5312,0,18539670.4688,5006557074,6420338438,-5046464,-2.77555756156289e-17
30,369,935575434,0,322466400.25,0,802747694.8125,0,4385249135,6446039482,938315278,0,492062574.0625,93543746.4688,0,18932853.5312,4909358190,6452215034,-6175552,-0.09
31,370,884992502,0,330321631.75,0,698707153.1875,0,4522175633,6436195910,866854770,0,447352721.9375,90948637.5312,0,18856714.4688,5017315218,6441325318,-5129408,-2.77555756156289e-17
31,371,943132938,0,322466400.25,0,803477806.8125,0,4392177519,6461256122,938403086,0,499330670.0625,93570994.4688,0,19172761.5312,4916969582,6467450106,-6193984,-0.09
30,372,888472694,0,330321631.75,0,699970513.1875,0,4530220177,6448983622,870601842,0,448600593.9375,91017837.5312,0,18942110.4688,5024946066,6454104838,-5121216,-2.77555756156289e-17
31,373,944855050,0,324749984.25,0,805434030.8125,0,4409668463,6484708794,949388942,0,499693742.0625,93720722.4688,0,19191949.5312,4928901230,6490899706,-6190912,-0.09
30,374,889747190,0,332531551.75,0,701011153.1875,0,4556425361,6479713862,879212018,0,448600593.9375,91182413.5312,0,18942230.4688,5046929298,6484863750,-5149888,-2.77555756156289e-17
31,375,944987658,0,327033568.25,0,819083950.8125,0,4431168367,6522274234,960034574,0,499693742.0625,93991762.4688,0,19191949.5312,4955563118,6528478458,-6204224,-0.09
31,376,890440054,0,334815135.75,0,709086033.1875,0,4580978833,6515319366,885335282,0,448600593.9375,91660173.5312,0,18942362.4688,5075966866,6520502022,-5182656,-2.77555756156289e-17
28,377,946991626,0,329096160.25,0,820324014.8125,0,4452615023,6549027258,961283470,0,499693742.0625,94352802.4688,0,19192285.5312,4980724846,6555250938,-6223680,-0.09
31,378,891698166,0,337098719.75,0,709447121.1875,0,4607770769,6546013766,887901298,0,448749393.9375,91998653.5312,0,18943286.4688,5103621010,6551209734,-5195968,-2.77555756156289e-17
30,379,949307274,0,332333280.25,0,820696494.8125,0,4476776303,6579114426,962267278,0,501021678.0625,94670498.4688,0,19215661.5312,5008199790,6585379066,-6264640,-0.09
31,380,894745206,0,340443743.75,0,709728849.1875,0,4636689553,6581605958,889799922,0,454011217.9375,92309789.5312,0,19034762.4688,5131694994,6586846982,-5241024,-2.77555756156289e-17
30,381,955925642,0,332847840.25,0,822098094.8125,0,4498988911,6609862074,962736142,0,506760238.0625,95057218.4688,0,19363097.5312,5032265838,6616186106,-6324032,-0.09
31,382,903765622,0,340975455.75,0,710343889.1875,0,4655029393,6610113094,889994994,0,463872913.9375,92543789.5312,0,19206026.4688,5149757330,6615371526,-5258432,-2.77555756156289e-17
31,383,963747850,0,332847840.25,0,822701230.8125,0,4511900527,6631198138,962771982,0,515610734.0625,95079410.4688,0,19742765.5312,5044321390,6637529338,-6331200,-0.09
30,384,907225974,0,340975455.75,0,710743249.1875,0,4666540177,6625484358,892573938,0,465673041.9375,92573293.5312,0,19416454.4688,5160502162,6630735622,-5251264,-2.77555756156289e-17
31,385,965811850,0,335131424.25,0,822887726.8125,0,4523948911,6647779770,965330446,0,516414062.0625,95133218.4688,0,19913949.5312,5057319022,6654114042,-6334272,-0.09
30,386,908361718,0,343185375.75,0,711303889.1875,0,4680214673,6643066438,895837938,0,465673041.9375,92725453.5312,0,19416574.4688,5174672274,6648321798,-5255360,-2.77555756156289e-17
31,387,966163594,0,337415008.25,0,836144814.8125,0,4548835183,6688557498,984555150,0,516414062.0625,95369666.4688,0,19913949.5312,5078650990,6694907130,-6349632,-0.09
31,388,912237046,0,345468959.75,0,728318673.1875,0,4715163793,6701189702,911848946,0,465673041.9375,93527565.5312,0,19416738.4688,5216015250,6706477830,-5288128,-2.77555756156289e-17
28,389,969043722,0,339477600.25,0,843556526.8125,0,4571304815,6723381690,987276686,0,516414062.0625,96097826.4688,0,19914173.5312,5110035566,6729741562,-6359872,-0.09
31,390,913242102,0,347752543.75,0,740746449.1875,0,4745355409,6747097670,919619570,0,465673041.9375,94536333.5312,0,19417058.4688,5253158802,6752401158,-5303488,-2.77555756156289e-17
30,391,973186570,0,342714720.25,0,843667886.8125,0,4609000303,6768567738,993029006,0,516898670.0625,96697970.4688,0,19940473.5312,5148356718,6774926586,-6358848,-0.09
31,392,918119542,0,351097567.75,0,741095633.1875,0,4794535057,6804849222,923479154,0,470845137.9375,95040317.5312,0,19594494.4688,5301184402,6810139398,-5290176,-2.77555756156289e-17
30,393,983969674,0,343229280.25,0,844524206.8125,0,4642916207,6814637498,993129614,0,522850414.0625,97149842.4688,0,20304205.5312,5187666030,6821103866,-6466368,-0.09
31,394,930479862,0,351629279.75,0,742488401.1875,0,4813039761,6837639750,923552114,0,479359697.9375,95487709.5312,0,19910334.4688,5324692370,6842998534,-5358784,-2.77555756156289e-17
31,395,992904330,0,343229280.25,0,845496366.8125,0,4653471599,6835099066,993183502,0,529153454.0625,97403170.4688,0,20469641.5312,5201354862,6841568506,-6469440,-0.09
30,396,934621046,0,351629279.75,0,743571281.1875,0,4823522449,6853345862,925685234,0,480373073.9375,95666125.5312,0,20065906.4688,5336914834,6858701574,-5355712,-2.77555756156289e-17
31,397,994974090,0,345512864.25,0,845793966.8125,0,4668142447,6854421946,997033998,0,529453038.0625,97630530.4688,0,20515549.5312,5216252014,6860888314,-6466368,-0.09
30,398,935563766,0,353839199.75,0,743951441.1875,0,4842435729,6875791942,930683378,0,480373073.9375,95891805.5312,0,20073510.4688,5354133394,6881151750,-5359808,-2.77555756156289e-17
31,399,996106762,0,347796448.25,0,848488238.8125,0,4696806255,6889195962,1006856590,0,529453038.0625,97867890.4688,0,20515549.5312,5240969326,6895666426,-6470464,-0.09
31,400,936865398,0,356122783.75,0,755621329.1875,0,4881133713,6929745478,946945138,0,480373073.9375,96261677.5312,0,20073634.4688,5391527826,6935176966,-5431488,-2.77555756156289e-17
29,401,1000120458,0,349932704.25,0,855392558.8125,0,4732291951,6937735610,1011765774,0,529453038.0625,98437650.4688,0,20515917.5312,5284062318,6944238842,-6503232,-0.09
31,402,939087734,0,358406367.75,0,760954321.1875,0,4915963025,6974413382,949883890,0,480373073.9375,96851869.5312,0,20074226.4688,5432705938,6979884806,-5471424,-2.77555756156289e-17
30,403,1003218442,0,353169824.25,0,855738158.8125,0,4773861231,6985985466,1016712590,0,529612398.0625,98888770.4688,0,20518421.5312,5326753902,6992490746,-6505280,-0.09
31,404,946247414,0,361751391.75,0,761184465.1875,0,4960939153,7030125126,952870386,0,486563857.9375,97248141.5312,0,20235082.4688,5478713234,7035626246,-5501120,-2.77555756156289e-17
