Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
355,1177071,0,0,-8518705,-51302,0,7392937,0
356,8195330,0,0,-5913909,-565581,0,-1715839,0
357,4752126,0,0,-6503163,-304777,0,2055814,0
358,2909254,0,0,-2740285,-168969,0,0,0
359,534845,0,0,-514801,-20045,0,0,0
360,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0
362,11367729,0,0,-1751464,-1015224,0,-8601041,0
363,15558372,0,0,-1520186,-5117735,0,-8920450,0
364,11646816,0,0,-2279643,-6730953,0,-2636221,0
365,15986196,0,0,-4454584,-12970369,0,1438757,0
366,9670251,0,0,-10313866,-3676176,0,4319791,0
367,1215422,0,0,-11718849,-73818,0,10577246,0
368,849897,0,0,-4625288,-46527,0,3821918,0
369,3659122,0,0,-3488980,-170141,0,0,0
370,0,0,0,0,0,0,0,0
371,3646518,0,0,-3357986,-288533,0,0,0
372,9361113,0,0,-7792489,-734495,0,-834129,0
373,14670671,0,0,-3636134,-1480928,0,-9553609,0
374,6118191,0,0,-3018554,-1118708,0,-1980929,0
375,27661013,0,0,-1494444,-17974434,0,-8192135,0
376,11178977,0,0,-3187553,-9353976,0,1362552,0
377,3106930,0,0,-5432343,-256328,0,2581741,0
378,5951578,0,0,-10017630,-471644,0,4537696,0
379,7108643,0,0,-11391447,-467029,0,4749832,0
380,4815593,0,0,-10791906,-353968,0,6330280,0
381,8312436,0,0,-8756998,-554139,0,998701,0
382,2025260,0,0,-1901556,-123703,0,0,0
383,988844,0,0,-951785,-37059,0,0,0
384,878538,0,0,-827829,-50710,0,0,0
385,875580,0,0,-834045,-41535,0,0,0
386,8782334,0,0,-3189826,-718952,0,-4873555,0
387,33791667,0,0,-1079334,-16898589,0,-15813743,0
388,22613174,0,0,-2859045,-21086728,0,1332600,0
389,11851133,0,0,-4792081,-5726452,0,-1332600,0
390,19149931,0,0,-6297734,-14540078,0,1687882,0
391,3008391,0,0,-12740901,-123065,0,9855576,0
392,6649291,0,0,-13037457,-427345,0,6815511,0
393,4678892,0,0,-6712998,-294223,0,2328329,0
394,0,0,0,0,0,0,0,0
395,2557434,0,0,-2396395,-161039,0,0,0
396,4899741,0,0,-2955574,-389437,0,-1554730,0
397,1978258,0,0,-3428839,-104149,0,1554730,0
398,6303012,0,0,-3032132,-499896,0,-2770984,0
399,13221496,0,0,-1287497,-1810878,0,-10123121,0
